provider_id,provider_id_check,npi,npi_check,first_name,first_name_check,last_name,last_name_check,credential,credential_check,full_name,full_name_check,primary_specialty,primary_specialty_check,practice_address_line1,practice_address_line1_check,practice_address_line2,practice_address_line2_check,practice_city,practice_city_check,practice_state,practice_state_check,practice_zip,practice_zip_check,practice_phone,practice_phone_check,mailing_address_line1,mailing_address_line1_check,mailing_address_line2,mailing_address_line2_check,mailing_city,mailing_city_check,mailing_state,mailing_state_check,mailing_zip,mailing_zip_check,license_number,license_number_check,license_state,license_state_check,license_expiration,license_expiration_check,accepting_new_patients,accepting_new_patients_check,board_certified,board_certified_check,years_in_practice,years_in_practice_check,medical_school,medical_school_check,residency_program,residency_program_check,last_updated,last_updated_check,taxonomy_code,taxonomy_code_check
PR_00150,not_found,6012796114,correct,James,correct,Anderson,correct,DO PhD,correct,"James Anderson, DO PhD",not_found,Orthopedic Surgery,Y,2651 Wilshire Blvd,correct,,2651 Wilshire Blvd,San Jose,correct,CA,correct,94001,94001-5612,(347) 427-7075,correct,2651 Wilshire Blvd,correct,,2651 Wilshire Blvd,San Jose,2651 Wilshire Blvd,CA,2651 Wilshire Blvd,94001,2651 Wilshire Blvd,A82165,correct,CA,correct,2023-04-17,EXPIRED:2023-04-17,Yes,2022-08-06,True,Orthopedic Surgery,25,2651 Wilshire Blvd,UCLA David Geffen School of Medicine,correct,NewYork-Presbyterian Hospital,correct,2024-09-03,2025-06-07,280191410X,207X00000X
PR_00151,not_found,2053021468,correct,Michael,correct,Lopez,correct,DO PhD,correct,"Michael Lopez, DO PhD",not_found,Internal Medicine,Y,3305 Columbus Ave,correct,Suite 902,3305 Columbus Ave,Albany,correct,NY,correct,10005,correct,(929) 885-7474,correct,3305 Columbus Ave,correct,Suite 902,3305 Columbus Ave,Albany,3305 Columbus Ave,NY,3305 Columbus Ave,10005,3305 Columbus Ave,060NY640869,correct,NY,correct,2024-04-19,EXPIRED:2024-04-19,No,2022-10-03,True,correct,34,3305 Columbus Ave,Harvard Medical School,correct,Johns Hopkins Hospital,not_found,2025-07-18,2025-02-15,273765077X,207R00000X
PR_00152,not_found,8181845189,correct,Charles,correct,Chen,correct,MD PhD,correct,"Charles Chen, MD PhD",not_found,Gastroenterology,Y,4531 Park Ave,correct,,4531 Park Ave,Bronx,correct,NY,correct,11203,correct,(347) 750-5098,correct,4531 Park Ave,correct,,4531 Park Ave,Bronx,4531 Park Ave,NY,4531 Park Ave,11203,4531 Park Ave,060NY373791,correct,NY,correct,2023-12-25,EXPIRED:2023-12-25,Unknown,2023-11-22,False,correct,25,4531 Park Ave,University of Michigan Medical School,correct,Mount Sinai Hospital,not_found,2025-05-01,2024-12-24,245588495X,207RG0100X
PR_00153,not_found,6588043418,correct,Carlos,correct,Robinson,correct,DO PhD,correct,"Carlos Robinson, DO PhD",not_found,Radiology,Y,449 Santa Monica Blvd,correct,Suite 748,449 Santa Monica Blvd,San Diego,correct,CA,correct,90005,90005-4261,(213) 889-6603,correct,449 Santa Monica Blvd,correct,Suite 748,449 Santa Monica Blvd,San Diego,449 Santa Monica Blvd,CA,449 Santa Monica Blvd,90005,449 Santa Monica Blvd,A38885,correct,CA,correct,2024-04-15,EXPIRED:2024-04-15,Yes,2024-02-06,True,Radiology,31,449 Santa Monica Blvd,NYU Grossman School of Medicine,correct,UCLA Medical Center,correct,2025-05-14,2025-06-23,277002404X,207R00000X
PR_00154,not_found,1117908077,correct,Thomas,correct,Lopez,correct,DO,correct,"Thomas Lopez, DO",not_found,Dermatology,Y,3272 Park Ave,correct,Suite 307,3272 Park Ave,Bronx,correct,NY,correct,10005,correct,(929) 835-6167,correct,3272 Park Ave,correct,Suite 307,3272 Park Ave,Bronx,3272 Park Ave,NY,3272 Park Ave,10005,3272 Park Ave,060NY976960,correct,NY,correct,2024-12-30,EXPIRED:2024-12-30,No,2024-02-15,False,correct,32,3272 Park Ave,Johns Hopkins School of Medicine,correct,NewYork-Presbyterian Hospital,not_found,2025-02-11,2024-11-14,229808788X,207N00000X
PR_00155,not_found,1875003699,correct,Carlos,correct,Wang,correct,DO,correct,"Carlos Wang, DO",not_found,Pulmonology,Y,6934 First Ave,correct,,6934 First Ave,ALBANY,correct,NY,correct,10001,correct,(718) 533-6924,correct,6934 First Ave,correct,,6934 First Ave,Albany,6934 First Ave,NY,6934 First Ave,10001,6934 First Ave,060NY819678,correct,NY,correct,2023-12-24,EXPIRED:2023-12-24,Unknown,2023-09-06,False,correct,12,6934 First Ave,Yale School of Medicine,correct,NewYork-Presbyterian Hospital,not_found,2025-05-04,2025-01-06,236159360X,207RP1001X
PR_00156,not_found,7292931439,correct,Barbara,correct,Yang,correct,MD PhD,correct,"Barbara Yang, MD PhD",not_found,Emergency Medicine,Y,8172 Second Ave,correct,,8172 Second Ave,Bronx,correct,NY,correct,11202,correct,(323) 642-7240,correct,8172 Second Ave,correct,,8172 Second Ave,Bronx,8172 Second Ave,NY,8172 Second Ave,11202,8172 Second Ave,060NY995825,correct,NY,correct,2025-03-31,EXPIRED:2025-03-31,Yes,2024-11-11,True,correct,10,8172 Second Ave,UCSF School of Medicine,correct,Massachusetts General Hospital,not_found,2025-06-04,2025-02-07,256575546X,207P00000X
PR_00157,not_found,8845061596,correct,Barbara,correct,Rodriguez,correct,MD PhD,correct,"Barbara Rodriguez, MD PhD",not_found,Pathology,Y,4916 Melrose Ave,correct,Suite 267,4916 Melrose Ave,Los Angeles,correct,CA,correct,92001,correct,(917) 790-9821,correct,4167 Santa Monica Blvd,4916 Melrose Ave,,4916 Melrose Ave,San Diego,4916 Melrose Ave,CA,4916 Melrose Ave,93001,4916 Melrose Ave,A44048,correct,CA,correct,2025-01-09,EXPIRED:2025-01-09,Yes,2024-04-20,False,not_found,23,4916 Melrose Ave,NYU Grossman School of Medicine,correct,Mount Sinai Hospital,correct,2025-01-17,2025-05-26,210523679X,207ZP0000X
PR_00158,not_found,2535544961,correct,Jennifer,correct,Yang,correct,MD PhD,correct,"Jennifer Yang, MD PhD",not_found,Pediatrics,Y,2374 Madison Ave,correct,,2374 Madison Ave,Rochester,correct,NY,correct,11202,correct,(347) 655-6950,correct,2374 Madison Ave,correct,,2374 Madison Ave,Rochester,2374 Madison Ave,NY,2374 Madison Ave,11202,2374 Madison Ave,060NY990136,correct,NY,correct,2023-05-27,EXPIRED:2023-05-27,Unknown,2022-12-22,False,correct,27,2374 Madison Ave,Johns Hopkins School of Medicine,correct,Mayo Clinic,not_found,2025-08-22,2024-11-18,216782572X,208000000X
PR_00159,not_found,6811492161,correct,Maria,correct,Thomas,correct,MD PhD,correct,"Maria Thomas, MD PhD",not_found,Family Medicine,Y,1312 Hollywood Blvd,correct,Suite 165,1312 Hollywood Blvd,San Francisco,correct,CA,correct,92001,correct,(347) 434-5053,correct,1312 Hollywood Blvd,correct,Suite 165,1312 Hollywood Blvd,San Francisco,1312 Hollywood Blvd,CA,1312 Hollywood Blvd,92001,1312 Hollywood Blvd,A72021,correct,CA,correct,2023-04-21,EXPIRED:2023-04-21,Unknown,2022-10-12,False,not_found,29,1312 Hollywood Blvd,Johns Hopkins School of Medicine,correct,Mayo Clinic,correct,2024-12-07,2025-09-02,222898616X,207Q00000X
PR_00160,not_found,9796884577,correct,John,correct,Williams,correct,MD PhD,correct,"John Williams, MD PhD",not_found,Otolaryngology,Y,5329 Santa Monica Blvd,correct,,5329 Santa Monica Blvd,Santa Ana,correct,CA,correct,94001,correct,(323) 432-2467,correct,5329 Santa Monica Blvd,correct,,5329 Santa Monica Blvd,Santa Ana,5329 Santa Monica Blvd,CA,5329 Santa Monica Blvd,94001,5329 Santa Monica Blvd,A27709,correct,CA,correct,2023-12-29,EXPIRED:2023-12-29,No,2023-07-21,False,not_found,24,5329 Santa Monica Blvd,UCLA David Geffen School of Medicine,correct,NewYork-Presbyterian Hospital,correct,2025-06-15,2025-04-10,240744867X,207Y00000X
PR_00161,not_found,9308536868,correct,John,correct,Smith,correct,DO,correct,"John Smith, DO",not_found,Anesthesiology,Y,7688 York Ave,correct,,7688 York Ave,New York,correct,NY,correct,11203,correct,(213) 455-3675,correct,7688 York Ave,correct,,7688 York Ave,New York,7688 York Ave,NY,7688 York Ave,11203,7688 York Ave,060NY109576,correct,NY,correct,2025-05-31,EXPIRED:2025-05-31,Unknown,2025-03-16,False,correct,25,7688 York Ave,University of Pennsylvania Perelman School of Medicine,correct,NewYork-Presbyterian Hospital,not_found,2025-07-24,2025-05-09,256672010X,207L00000X
PR_00162,not_found,5020802147,correct,Rajesh,correct,Thomas,correct,MD PhD,correct,"Rajesh Thomas, MD PhD",not_found,Neurology,Y,8716 Lexington Avenue,correct,,8716 Lexington Avenue,Yonkers,correct,NY,correct,10004,correct,(347) 328-8183,correct,4745 Fifth Ave,8716 Lexington Avenue,,8716 Lexington Avenue,Syracuse,8716 Lexington Avenue,NY,8716 Lexington Avenue,14202,8716 Lexington Avenue,060NY834498,correct,NY,correct,2025-10-04,correct,Unknown,2024-11-23,True,correct,15,8716 Lexington Avenue,Stanford University School of Medicine,correct,Mayo Clinic,not_found,2025-08-26,2024-09-14,266247126X,207T00000X
PR_00163,not_found,6187234604,correct,Christopher,correct,Perez,correct,DO PhD,correct,"Christopher Perez, DO PhD",not_found,Emergency Medicine,Y,8166 Third Ave,correct,,8166 Third Ave,Syracuse,correct,NY,correct,10001,correct,(718) 986-5078,correct,8166 Third Ave,correct,,8166 Third Ave,Syracuse,8166 Third Ave,NY,8166 Third Ave,10001,8166 Third Ave,060NY253184,correct,NY,correct,2023-04-25,EXPIRED:2023-04-25,No,2021-04-27,False,correct,16,8166 Third Ave,Harvard Medical School,correct,Cleveland Clinic,not_found,2025-01-10,2024-09-23,298693352X,207P00000X
PR_00164,not_found,4350313659,correct,Carlos,correct,Miller,correct,DO,correct,"Carlos Miller, DO",not_found,Nephrology,Y,5114 Third Ave,correct,,5114 Third Ave,Queens,correct,NY,correct,10001,correct,(212) 371-5523,correct,5114 Third Ave,correct,,5114 Third Ave,Queens,5114 Third Ave,NY,5114 Third Ave,10001,5114 Third Ave,060NY228074,correct,NY,correct,2024-06-02,EXPIRED:2024-06-02,Unknown,2024-02-21,True,correct,26,5114 Third Ave,University of Pennsylvania Perelman School of Medicine,correct,Massachusetts General Hospital,not_found,2025-08-12,2025-02-11,277990837X,207RN0300X
PR_00165,not_found,5281273582,correct,Ana,correct,Patel,correct,DO,correct,"Ana Patel, DO",not_found,Internal Medicine,Y,1467 Park Ave,correct,Suite 733,1467 Park Ave,Queens,correct,NY,correct,11203,correct,(626) 974-6690,correct,1467 Park Ave,correct,Suite 733,1467 Park Ave,Queens,1467 Park Ave,NY,1467 Park Ave,11203,1467 Park Ave,060NY896456,correct,NY,correct,2023-05-03,EXPIRED:2023-05-03,No,2022-05-27,True,correct,2,1467 Park Ave,UCLA David Geffen School of Medicine,correct,UCLA Medical Center,not_found,2025-06-26,2025-03-31,233647879X,207R00000X
PR_00166,not_found,9821827449,correct,Mohammed,correct,Williams,correct,DO PhD,correct,"Mohammed Williams, DO PhD",not_found,Pulmonology,Y,9160 Melrose Ave,correct,,9160 Melrose Ave,Santa Ana,correct,CA,correct,90004,correct,(323) 575-8439,correct,9160 Melrose Ave,correct,,9160 Melrose Ave,Santa Ana,9160 Melrose Ave,CA,9160 Melrose Ave,90004,9160 Melrose Ave,A52425,correct,CA,correct,2025-08-17,EXPIRED:2025-08-17,Yes,2024-10-18,False,not_found,12,9160 Melrose Ave,Harvard Medical School,correct,UCLA Medical Center,correct,2024-10-20,2025-04-26,232049389X,207RP1001X
PR_00167,not_found,1022031738,correct,Mary,correct,Jones,correct,DO PhD,correct,"Mary Jones, DO PhD",not_found,Endocrinology,Y,8152 York Ave,correct,Suite 519,8152 York Ave,Queens,correct,NY,correct,14202,correct,(718) 232-7366,correct,8152 York Ave,correct,Suite 519,8152 York Ave,Queens,8152 York Ave,NY,8152 York Ave,14202,8152 York Ave,060NY215830,correct,NY,correct,2023-07-17,EXPIRED:2023-07-17,Unknown,2022-12-12,False,correct,34,8152 York Ave,University of Michigan Medical School,correct,NewYork-Presbyterian Hospital,not_found,2025-08-08,2025-02-08,249171204X,207RE0101X
PR_00168,not_found,0948014139,correct,Joseph,correct,Liu,correct,MD,correct,"Joseph Liu, MD",not_found,Pathology,Y,3420 Columbus Ave,correct,,3420 Columbus Ave,Syracuse,correct,NY,correct,10002,correct,(323) 299-2658,correct,3420 Columbus Ave,correct,,3420 Columbus Ave,Syracuse,3420 Columbus Ave,NY,3420 Columbus Ave,10002,3420 Columbus Ave,060NY478458,correct,NY,correct,2025-05-01,EXPIRED:2025-05-01,Unknown,2024-07-22,True,correct,35,3420 Columbus Ave,UCLA David Geffen School of Medicine,correct,Cleveland Clinic,not_found,2025-05-27,2024-11-06,270624297X,207ZP0000X
PR_00169,not_found,2286852896,correct,Priya,correct,Thomas,correct,DO,correct,"Priya Thomas, DO",not_found,Cardiology,Y,9145 Second Ave,correct,,9145 Second Ave,BROOKLYN,correct,NY,correct,14202,correct,310- 560-6163,correct,9145 Second Ave,correct,,9145 Second Ave,Brooklyn,9145 Second Ave,NY,9145 Second Ave,14202,9145 Second Ave,060NY797557,correct,NY,correct,2025-05-24,EXPIRED:2025-05-24,Unknown,2023-11-17,False,correct,24,9145 Second Ave,UCLA David Geffen School of Medicine,correct,UCSF Medical Center,not_found,2025-03-21,2025-03-26,281659860X,207RC0000X
PR_00170,not_found,4908240439,correct,Joseph,correct,Wang,correct,DO,correct,"Joseph Wang, DO",not_found,Internal Medicine,Y,9016 Central Park West,correct,,9016 Central Park West,Buffalo,correct,NY,correct,11201,correct,(917) 522-1355,correct,9016 Central Park West,correct,,9016 Central Park West,Buffalo,9016 Central Park West,NY,9016 Central Park West,11201,9016 Central Park West,060NY516379,correct,NY,correct,2023-01-01,EXPIRED:2023-01-01,Unknown,2021-06-18,False,correct,36,9016 Central Park West,Yale School of Medicine,correct,Mayo Clinic,not_found,2025-07-16,2024-11-26,205064880X,207R00000X
PR_00171,not_found,7919409617,correct,Elizabeth,correct,Thompson,correct,DO,correct,"Elizabeth Thompson, DO",not_found,Orthopedic Surgery,Y,6015 Amsterdam Ave,6551 Amsterdam Ave,Suite 407,6551 Amsterdam Ave,Bronx,correct,NY,correct,10004,10002,(212) 989-6478,correct,6551 Amsterdam Ave,correct,,6551 Amsterdam Ave,Bronx,6551 Amsterdam Ave,NY,6551 Amsterdam Ave,10002,6551 Amsterdam Ave,060NY931420,correct,NY,correct,2025-09-15,correct,No,2024-11-15,False,correct,27,6015 Amsterdam Ave,Stanford University School of Medicine,correct,Cleveland Clinic,not_found,2024-10-03,2025-07-27,280839556X,207X00000X
PR_00172,not_found,0679981362,correct,Fatima,correct,Smith,correct,DO PhD,correct,"Fatima Smith, DO PhD",not_found,Dermatology,Y,8592 Broadway,correct,,8592 Broadway,Rochester,correct,NY,correct,14201,correct,(347) 603-3425,correct,8592 Broadway,correct,,8592 Broadway,Rochester,8592 Broadway,NY,8592 Broadway,14201,8592 Broadway,060NY831663,correct,NY,correct,2024-03-28,EXPIRED:2024-03-28,Yes,2023-02-09,False,correct,6,8592 Broadway,UCSF School of Medicine,correct,Massachusetts General Hospital,not_found,2024-11-26,2025-01-09,253578549X,207N00000X
PR_00173,not_found,3146591165,correct,Thomas,correct,Garcia,correct,DO PhD,correct,"Thomas Garcia, DO PhD",not_found,Psychiatry,Y,2137 Madison Ave,correct,Suite 504,2137 Madison Ave,Syracuse,correct,NY,correct,14201,correct,(213) 574-6706,correct,2137 Madison Ave,correct,Suite 504,2137 Madison Ave,Syracuse,2137 Madison Ave,NY,2137 Madison Ave,14201,2137 Madison Ave,060NY305625,correct,NY,correct,2025-12-09,correct,Yes,2024-10-05,False,correct,23,2137 Madison Ave,University of Michigan Medical School,correct,Massachusetts General Hospital,not_found,2025-03-30,2025-04-07,222717056X,207P00000X
PR_00174,not_found,5147705388,correct,Patricia,correct,Yang,correct,DO PhD,correct,"Patricia Yang, DO PhD",not_found,Family Medicine,Y,7217 Main St,correct,,7217 Main St,San Jose,correct,CA,correct,90004,correct,(917) 408-9952,correct,1406 Wilshire Blvd,7217 Main St,,7217 Main St,Los Angeles,7217 Main St,CA,7217 Main St,90004,7217 Main St,A29356,correct,CA,correct,2024-08-12,EXPIRED:2024-08-12,Unknown,2024-03-15,False,not_found,36,7217 Main St,UCSF School of Medicine,correct,Mayo Clinic,correct,2024-09-12,2025-05-20,293785339X,207Q00000X
PR_00175,not_found,7016451049,correct,Priya,correct,Johnson,correct,DO PhD,correct,"Priya Johnson, DO PhD",not_found,Internal Medicine,Y,8632 Broadway,correct,Suite 305,8632 Broadway,Buffalo,correct,NY,correct,10003,correct,(626) 595-4787,correct,8632 Broadway,correct,Suite 305,8632 Broadway,Buffalo,8632 Broadway,NY,8632 Broadway,10003,8632 Broadway,060NY747983,correct,NY,correct,2024-07-09,EXPIRED:2024-07-09,No,2024-02-20,True,correct,21,8632 Broadway,UCSF School of Medicine,correct,Johns Hopkins Hospital,not_found,2025-05-30,2025-06-16,226692577X,207R00000X
PR_00176,not_found,0460843258,correct,Susan,correct,Robinson,correct,MD,correct,"Susan Robinson, MD",not_found,Emergency Medicine,Y,8674 Lexington Avenue,correct,,8674 Lexington Avenue,Rochester,correct,NY,correct,11203,correct,(213) 872-3248,correct,5682 Columbus Ave,8674 Lexington Avenue,,8674 Lexington Avenue,Rochester,8674 Lexington Avenue,NY,8674 Lexington Avenue,11201,8674 Lexington Avenue,060NY347678,correct,NY,correct,2025-10-23,correct,Yes,2024-06-22,False,correct,34,8674 Lexington Avenue,University of Michigan Medical School,correct,Cleveland Clinic,not_found,2025-02-01,2025-03-17,232260681X,207P00000X
PR_00177,not_found,2925188126,correct,Sarah,correct,Martinez,correct,DO PhD,correct,"Sarah Martinez, DO PhD",not_found,Gastroenterology,Y,9919 Beverly Dr,correct,Suite 768,9919 Beverly Dr,Santa Ana,correct,CA,correct,94001,correct,929- 349-1483,correct,8870 Hollywood Blvd,9919 Beverly Dr,,9919 Beverly Dr,San Francisco,9919 Beverly Dr,CA,9919 Beverly Dr,90005,9919 Beverly Dr,A78656,correct,CA,correct,2023-10-04,EXPIRED:2023-10-04,No,2023-03-07,False,not_found,27,9919 Beverly Dr,Columbia University Vagelos College of Physicians and Surgeons,correct,Mount Sinai Hospital,correct,2024-10-11,2025-08-12,299098265X,207RG0100X
PR_00178,not_found,5172897525,correct,Thomas,correct,Martinez,correct,DO,correct,"Thomas Martinez, DO",not_found,Family Medicine,Y,3027 Broadway,correct,,3027 Broadway,Buffalo,correct,NY,correct,14202,correct,(213) 703-8763,correct,3027 Broadway,correct,,3027 Broadway,Buffalo,3027 Broadway,NY,3027 Broadway,14202,3027 Broadway,060NY343461,correct,NY,correct,2024-04-17,EXPIRED:2024-04-17,Yes,2023-07-22,True,correct,13,3027 Broadway,University of Pennsylvania Perelman School of Medicine,correct,Massachusetts General Hospital,not_found,2025-02-05,2025-04-01,202015179X,207Q00000X
PR_00179,not_found,7366096566,correct,Fatima,correct,Moore,correct,DO PhD,correct,"Fatima Moore, DO PhD",not_found,Radiology,Y,3324 Park Ave,correct,,3324 Park Ave,Brooklyn,correct,NY,correct,10003,correct,(424) 960-9784,correct,3324 Park Ave,correct,,3324 Park Ave,Brooklyn,3324 Park Ave,NY,3324 Park Ave,10003,3324 Park Ave,060NY747033,correct,NY,correct,2025-09-30,correct,Unknown,2024-10-23,True,correct,34,3324 Park Ave,Stanford University School of Medicine,correct,Mount Sinai Hospital,not_found,2025-01-12,2025-03-24,205692967X,207R00000X
PR_00180,not_found,6447264909,correct,Mohammed,correct,Thomas,correct,DO PhD,correct,"Mohammed Thomas, DO PhD",not_found,Pulmonology,Y,644 Ventura Blvd,correct,,644 Ventura Blvd,Oakland,correct,CA,correct,94001,correct,(818) 729-3330,correct,644 Ventura Blvd,correct,,644 Ventura Blvd,Oakland,644 Ventura Blvd,CA,644 Ventura Blvd,94001,644 Ventura Blvd,A34884,correct,CA,correct,2024-08-19,EXPIRED:2024-08-19,No,2023-09-15,False,not_found,6,644 Ventura Blvd,Yale School of Medicine,correct,Johns Hopkins Hospital,correct,2025-06-02,correct,278577462X,207RP1001X
PR_00181,not_found,4521117519,correct,Mohammed,correct,Sharma,correct,DO,correct,"Mohammed Sharma, DO",not_found,Gastroenterology,Y,5300 First Ave,correct,,5300 First Ave,New York,correct,NY,correct,10003,correct,(323) 924-7292,correct,5300 First Ave,correct,,5300 First Ave,New York,5300 First Ave,NY,5300 First Ave,10003,5300 First Ave,060NY311741,correct,NY,correct,2025-07-20,EXPIRED:2025-07-20,Unknown,2023-10-14,True,correct,25,5300 First Ave,Yale School of Medicine,correct,UCSF Medical Center,not_found,2025-08-11,2024-11-08,222935793X,207RG0100X
PR_00182,not_found,1230940773,correct,Fatima,correct,Perez,correct,DO,correct,"Fatima Perez, DO",not_found,Orthopedic Surgery,Y,2370 Madison Ave,correct,,2370 Madison Ave,New York,correct,NY,correct,11202,correct,(310) 756-1094,correct,2370 Madison Ave,correct,,2370 Madison Ave,New York,2370 Madison Ave,NY,2370 Madison Ave,11202,2370 Madison Ave,060NY567935,correct,NY,correct,2024-08-14,EXPIRED:2024-08-14,Unknown,2022-08-20,False,correct,16,2370 Madison Ave,University of Pennsylvania Perelman School of Medicine,correct,Mount Sinai Hospital,not_found,2025-01-13,2025-06-16,255049584X,207X00000X
PR_00183,not_found,1016224997,correct,Elizabeth,correct,Garcia,correct,MD,correct,"Elizabeth Garcia, MD",not_found,Radiology,Y,8968 Lexington Ave,correct,Suite 251,8968 Lexington Ave,ALBANY,correct,NY,correct,10004,correct,(424) 775-3906,correct,5719 Broadway,8968 Lexington Ave,,8968 Lexington Ave,Queens,8968 Lexington Ave,NY,8968 Lexington Ave,10001,8968 Lexington Ave,060NY978721,correct,NY,correct,2024-09-03,EXPIRED:2024-09-03,No,2024-08-29,False,correct,3,8968 Lexington Ave,Stanford University School of Medicine,correct,NewYork-Presbyterian Hospital,not_found,2025-03-21,2025-08-26,249468550X,207R00000X
PR_00184,not_found,8339019815,correct,Mohammed,correct,Harris,correct,MD,correct,"Mohammed Harris, MD",not_found,Gastroenterology,Y,9019 Wilshire Blvd,correct,Suite 811,9019 Wilshire Blvd,Fresno,correct,CA,correct,93001,correct,(310) 941-5705,correct,9019 Wilshire Blvd,correct,Suite 811,9019 Wilshire Blvd,Fresno,9019 Wilshire Blvd,CA,9019 Wilshire Blvd,93001,9019 Wilshire Blvd,A53150,correct,CA,correct,2025-12-15,correct,No,2025-06-26,False,not_found,17,9019 Wilshire Blvd,Yale School of Medicine,correct,UCLA Medical Center,correct,2025-06-28,2025-05-16,282448605X,207RG0100X
